status,record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,relationship,confidence,interpretation,old_configuration_id,current_configuration_id,old_model_id,current_model_id,best_candidate_route_id,best_candidate_score
linked,full_2026-07-06__rec_003517,route_728635f2bbb1,route_923c186d7d07,0.831135,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.909091,0.6,0.583333,0.860759,0.888889,0.987654,X-Cell,X-Cell,STRING interaction embeddings,STRING interaction embedding route,primary_one_to_one,moderate,probable_modified_route,config_3498c03096e4,config_ccd0df06e096,model_4361ad5c9fbb,model_4361ad5c9fbb,,
linked,full_2026-07-06__rec_003517,route_739c039eec6c,route_4949b4e43333,0.826794,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.518519,0.48,0.860759,0.818182,0.982857,X-Cell,X-Cell,DepMap gene-dependency embeddings,DepMap dependency embedding route,primary_one_to_one,moderate,probable_modified_route,config_3498c03096e4,config_ccd0df06e096,model_4361ad5c9fbb,model_4361ad5c9fbb,,
linked,full_2026-07-06__rec_003517,route_90af6fea4a1f,route_4d04bd23e2d1,0.791161,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.586207,0.653061,0.651515,0.860759,0.745098,0.852632,X-Cell,X-Cell,ESM-2 protein embeddings,ESM-2 prior embedding route,primary_one_to_one,moderate,probable_modified_route,config_3498c03096e4,config_ccd0df06e096,model_4361ad5c9fbb,model_4361ad5c9fbb,,
linked,full_2026-07-06__rec_003517,route_b40627bd002c,route_f8ea4976270b,0.741736,True,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.489796,0.575916,0.860759,0.826667,0.982456,X-Cell,X-Cell,JUMP Cell Painting morphology embeddings,JUMP Cell Painting morphology route,primary_one_to_one,moderate,probable_modified_route,config_3498c03096e4,config_ccd0df06e096,model_4361ad5c9fbb,model_4361ad5c9fbb,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_14b0107344ab,,,,,,,,,,,,,,,,,,,,X-Cell,,Target-domain control pairs for test-time adaptation,,,,,config_f581b831516e,,model_4361ad5c9fbb,,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_393f301bd046,,,,,,,,,,,,,,,,,,,,X-Cell,,Tahoe drug MOA gene conditioning,,,,,config_192dcb53f1dc,,model_4361ad5c9fbb,,route_ff0c287e0a54,0.634594
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_3da45602dbaf,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,Genome-scale inference on held-out melanocytes,,,,,config_d3a4d1f91c23,,model_3c62ea9d84a1,,route_4e7ca98b2c81,0.548119
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_49783aa67510,,,,,,,,,,,,,,,,,,,,X-Cell,,Control cell populations to diffusion transformer,,,,,config_eda21340c409,,model_4361ad5c9fbb,,route_4481082b958d,0.463888
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_532625441acd,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,X-Cell-Ultra test-time adaptation,,,,,config_4e448e7decfa,,model_3c62ea9d84a1,,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_7ce90c07fab5,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,X-Cell-Ultra,,,,,config_25b44bfddc14,,model_3c62ea9d84a1,,route_a11110cf2aec,0.580381
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_bb86d99483a9,,,,,,,,,,,,,,,,,,,,X-Cell,,Zero-shot inference of T cell inactivating perturbations,,,,,config_447e5ccbcad9,,model_4361ad5c9fbb,,route_3df5842842fc,0.557623
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_e73269ddf907,,,,,,,,,,,,,,,,,,,,X-Cell,,Parse-1M ligand conditioning,,,,,config_aa9a71340f84,,model_4361ad5c9fbb,,route_ff0c287e0a54,0.509291
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003517,route_f94d7bb47581,,,,,,,,,,,,,,,,,,,,X-Cell,,Gene identity embedding prior conditioning,,,,,config_3498c03096e4,,model_4361ad5c9fbb,,route_4949b4e43333,0.717991
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_031891f72cba,,,,,,,,,,,,,,,,,,,,X-Cell,,Replogle-Nadig fine-tuning route,,,,,config_83ceba3558a5,,model_4361ad5c9fbb,route_739c039eec6c,0.550368
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_2b4d0b79d9e9,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,D2 Stim8hr context route,,,,,config_1f75484a3514,,model_3c62ea9d84a1,route_3da45602dbaf,0.467542
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_2f2691a4449a,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,D3 Stim48hr context route,,,,,config_21f1208a7750,,model_3c62ea9d84a1,,
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_35251c451da2,,,,,,,,,,,,,,,,,,,,X-Cell,,iPSC evaluation input,,,,,config_91179db657f9,,model_4361ad5c9fbb,route_f94d7bb47581,0.502092
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_3df5842842fc,,,,,,,,,,,,,,,,,,,,X-Cell,,Control transcriptome drug-response input,,,,,config_63c0863f768c,,model_4361ad5c9fbb,route_bb86d99483a9,0.557623
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_4481082b958d,,,,,,,,,,,,,,,,,,,,X-Cell,,Control cell set diffusion input,,,,,config_af51668f2836,,model_4361ad5c9fbb,route_f94d7bb47581,0.669066
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_466f3e6b0aa2,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,Melanocyte progenitor zero-shot TTA route,,,,,config_d58a50cbf3a9,,model_3c62ea9d84a1,,
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_4ce86e93e133,,,,,,,,,,,,,,,,,,,,X-Cell,,JUMP Cell Painting batch-corrected embedding route,,,,,config_d3c63587fdeb,,model_4361ad5c9fbb,route_b40627bd002c,0.62232
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_4e7ca98b2c81,,,,,,,,,,,,,,,,,,,,X-Cell,,Melanocyte progenitor holdout route,,,,,config_42bb192bb897,,model_4361ad5c9fbb,route_3da45602dbaf,0.548119
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_51803f2831b6,,,,,,,,,,,,,,,,,,,,X-Cell,,Parse-1M ligand cross-attention route,,,,,config_2088ccbdb12b,,model_4361ad5c9fbb,route_728635f2bbb1,0.613713
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_610bc0b9c6bb,,,,,,,,,,,,,,,,,,,,X-Cell,,Human primary T cells evaluation route,,,,,config_d2acf290f10d,,model_4361ad5c9fbb,route_3da45602dbaf,0.513642
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_8a01f73645e7,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,D3 Rest context route,,,,,config_1f75484a3514,,model_3c62ea9d84a1,route_3da45602dbaf,0.463378
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_8abe04d840b4,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,Primary CD4+ T cell zero-shot TTA route,,,,,config_7350e5ff691d,,model_3c62ea9d84a1,,
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_a038366bc0a1,,,,,,,,,,,,,,,,,,,,X-Cell,,Parse-1M fine-tuning route,,,,,config_5b99f9b9b132,,model_4361ad5c9fbb,route_739c039eec6c,0.52148
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_a11110cf2aec,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,X-Cell-Ultra pretraining on X-Atlas/Pisces,,,,,config_4b359f05620b,,model_3c62ea9d84a1,route_7ce90c07fab5,0.580381
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_af4e8d16f2af,,,,,,,,,,,,,,,,,,,,X-Cell,,K562 evaluation input,,,,,config_b43e16861123,,model_4361ad5c9fbb,route_f94d7bb47581,0.504263
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_b894cfca2ae9,,,,,,,,,,,,,,,,,,,,X-Cell,,iPSC/HepG2-200 evaluation route,,,,,config_3830c0dbaadd,,model_4361ad5c9fbb,,
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_cb00fd160f0d,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,D2 Rest context route,,,,,config_1f75484a3514,,model_3c62ea9d84a1,route_3da45602dbaf,0.463378
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_d2c0253519a7,,,,,,,,,,,,,,,,,,,,X-Cell,,HEK293T evaluation input,,,,,config_5415060bbfb1,,model_4361ad5c9fbb,route_f94d7bb47581,0.574505
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_e0fbfe069c31,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,D2 Stim48hr context route,,,,,config_21f1208a7750,,model_3c62ea9d84a1,,
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_f278942a47d6,,,,,,,,,,,,,,,,,,,,X-Cell-Ultra,,D3 Stim8hr context route,,,,,config_1f75484a3514,,model_3c62ea9d84a1,route_3da45602dbaf,0.467542
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_f5893401e356,,,,,,,,,,,,,,,,,,,,X-Cell,,Tahoe subset evaluation route,,,,,config_f19dfc5333f7,,model_4361ad5c9fbb,route_3da45602dbaf,0.51231
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_f5d7c77286d0,,,,,,,,,,,,,,,,,,,,X-Cell,,HepG2 evaluation input,,,,,config_6ed4f4895086,,model_4361ad5c9fbb,route_f94d7bb47581,0.511028
current_unmatched_added_or_split,full_2026-07-06__rec_003517,,route_ff0c287e0a54,,,,,,,,,,,,,,,,,,,,X-Cell,,MOA gene perturbation-target conditioning,,,,,config_63c0863f768c,,model_4361ad5c9fbb,route_393f301bd046,0.634594
linked,full_2026-07-06__rec_003629,route_2293c30d1658,route_f1d270cc5d39,0.842201,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.978723,0.810811,0.301887,1.0,0.895522,1.0,GEMGen,GEMGen,compound-phenotype matching task,"Compound-phenotype matching, Phase I",primary_one_to_one,moderate,probable_modified_route,config_ae19acdd8098,config_ae19acdd8098,model_a2ae3a8f5414,model_a2ae3a8f5414,,
linked,full_2026-07-06__rec_003629,route_f7b6998f7adc,route_26eb3d665aaa,0.756317,True,True,True,fusion_topology;text_role,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.714286,0.529032,0.630137,1.0,0.714286,0.200803,GEMGen,GEMGen,phenotype-guided compound generation from transcriptomic signatures,"Phenotype-guided compound generation, Phase II",primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_966e748fa315,config_966e748fa315,model_a2ae3a8f5414,model_a2ae3a8f5414,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003629,route_27c56258c389,,,,,,,,,,,,,,,,,,,,GEMGen,,gene description instruction tuning,,,,,config_476693981c48,,model_a2ae3a8f5414,,route_f1d270cc5d39,0.573408
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003629,route_31c5370c5f75,,,,,,,,,,,,,,,,,,,,GEMGen,,cross-dataset transcriptomic prompt embedding,,,,,config_cdf9ec25402e,,model_a2ae3a8f5414,,route_1306d62b8271,0.541347
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003629,route_f3520288a5e5,,,,,,,,,,,,,,,,,,,,GEMGen,,cell type description instruction tuning,,,,,config_9ae8bbcddea0,,model_a2ae3a8f5414,,route_f1d270cc5d39,0.598891
current_unmatched_added_or_split,full_2026-07-06__rec_003629,,route_1306d62b8271,,,,,,,,,,,,,,,,,,,,GEMGen,,KEAP1 CRISPR perturbation signature generation,,,,,config_0f9d4a1ed530,,model_a2ae3a8f5414,route_31c5370c5f75,0.541347
current_unmatched_added_or_split,full_2026-07-06__rec_003629,,route_221414b2ba08,,,,,,,,,,,,,,,,,,,,compound-phenotype scoring model,,Scoring-based prioritization of GEMGen-generated compounds,,,,,config_89156b119ca3,,model_14bc733e1633,,
current_unmatched_added_or_split,full_2026-07-06__rec_003629,,route_2c6e23e7d686,,,,,,,,,,,,,,,,,,,,GEMGen,,Fibrosis phenotype compound generation,,,,,config_00294700e76f,,model_a2ae3a8f5414,route_f7b6998f7adc,0.674724
current_unmatched_added_or_split,full_2026-07-06__rec_003629,,route_500d73af64a6,,,,,,,,,,,,,,,,,,,,GEMGen,,"Phenotype-guided compound generation, L1000 novel compound evaluation",,,,,config_6e4c1b523c8d,,model_a2ae3a8f5414,route_f7b6998f7adc,0.651787
current_unmatched_added_or_split,full_2026-07-06__rec_003629,,route_7c652f603a0e,,,,,,,,,,,,,,,,,,,,GEMGen,,"Compound-phenotype matching, Phase II",,,,,config_ae19acdd8098,,model_a2ae3a8f5414,route_2293c30d1658,0.804937
current_unmatched_added_or_split,full_2026-07-06__rec_003629,,route_9ace8021aa2c,,,,,,,,,,,,,,,,,,,,GEMGen,,"Phenotype-guided compound generation, Phase I",,,,,config_966e748fa315,,model_a2ae3a8f5414,route_f7b6998f7adc,0.710916
current_unmatched_added_or_split,full_2026-07-06__rec_003629,,route_be93bab9a08c,,,,,,,,,,,,,,,,,,,,GEMGen,,"Phenotype-guided compound generation, Tahoe-100M novel condition evaluation",,,,,config_fca9663da8a4,,model_a2ae3a8f5414,route_f7b6998f7adc,0.66188
current_unmatched_added_or_split,full_2026-07-06__rec_003629,,route_cf88b829ce2c,,,,,,,,,,,,,,,,,,,,GEMGen,,Genetic perturbation compound generation,,,,,config_b70ac59a3848,,model_a2ae3a8f5414,route_f7b6998f7adc,0.681479
linked,full_2026-07-06__rec_003852,route_045c2cf63d26,route_af3e8857f978,0.857062,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.97561,1.0,0.917749,0.833333,0.705882,0.322581,MUPAD,MUPAD,RNA-image pair pretraining,RNA-histology pretraining,primary_one_to_one,moderate,probable_modified_route,config_cc5faa61887d,config_586e97e174a5,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_19b0c4c308e6,route_b3ac28847b13,0.693039,True,False,True,source_modality;lifecycle_phase;fusion_topology,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.72,0.888889,0.88,1.0,1.0,0.070423,MUPAD,MUPAD,H&E-to-IHC translation,H&E to IHC translation,primary_one_to_one,moderate,probable_modified_route,config_495998ddd520,config_3fe7fd0f96bb,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_4e8f6734dde3,route_f61e030abbe9,0.75572,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6875,1.0,0.0,0.610169,0.610169,0.610169,MUPAD,MUPAD,RNA-conditioned histology generation,RNA-to-image generation,primary_one_to_one,moderate,probable_modified_route,config_cb9f43f8fc1d,config_2ed33cea1897,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_6a7edbd05000,route_a5983a60a443,0.729744,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.708333,0.619048,0.0,0.25,0.610169,0.515152,MUPAD,MUPAD,FF-to-FFPE domain prompt,FF-to-FFPE text prompt conditioning,primary_one_to_one,moderate,probable_modified_route,config_fb074d9e99a0,config_bb70a2a0cfb3,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_6f01af4aaf8e,route_a6f084035330,0.846402,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.980392,0.444444,0.0,0.833333,0.716981,0.361702,MUPAD,MUPAD,Text-image pair pretraining,text-histology pretraining,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_a3fcff8122e5,config_9d2e426482f8,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_78150ee32adc,route_9a9d1cbd25a1,0.833544,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.984127,1.0,0.819277,0.561983,1.0,0.0,MUPAD,MUPAD,Spatial transcriptomics to H&E generation,spatial transcriptomics to H&E generation,primary_one_to_one,moderate,probable_modified_route,config_58a4152d59de,config_59a2ae1ec7a9,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_9702d90278ae,route_c111c265cad5,0.740786,True,False,True,source_modality;lifecycle_phase,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.947368,1.0,0.835821,0.285714,0.781609,0.021505,MUPAD,MUPAD,H&E-to-mIF structural conditioning,H&E to mIF translation - structural latent conditioning,primary_one_to_one,moderate,probable_modified_route,config_7e648f07a726,config_b763e4e5a76a,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_a02fd34a08d9,route_9ee52b4bb668,0.7497,True,False,True,source_modality;lifecycle_phase,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.947368,1.0,1.0,0.285714,0.695652,0.021505,MUPAD,MUPAD,H&E-to-mIF semantic conditioning,H&E to mIF translation - semantic cross-attention conditioning,primary_one_to_one,moderate,probable_modified_route,config_7e648f07a726,config_b763e4e5a76a,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_bc29017ad5f0,route_f2a5f036cea6,0.875851,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971429,0.538462,0.0,1.0,1.0,0.539683,MUPAD,MUPAD,Text-to-image generation,text-to-image generation,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_dfa56cc0154a,config_dfa56cc0154a,model_59fd1ac5f56e,model_59fd1ac5f56e,,
linked,full_2026-07-06__rec_003852,route_e6ba9d524d1e,route_29724342cf05,0.772034,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.823529,0.454545,1.0,0.25,0.914286,0.036585,MUPAD,MUPAD,Fresh frozen to FFPE translation,fresh frozen to FFPE image translation,primary_one_to_one,moderate,probable_modified_route,config_0896ce673aa1,config_bb70a2a0cfb3,model_59fd1ac5f56e,model_59fd1ac5f56e,,
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003852,route_5438e8422d2c,,,,,,,,,,,,,,,,,,,,MUPAD,,Image-to-image generation,,,,,config_feb42d21b5de,,model_59fd1ac5f56e,,route_94c33410fd8a,0.61431
old_unmatched_removed_or_consolidated,full_2026-07-06__rec_003852,route_a36bd86b8348,,,,,,,,,,,,,,,,,,,,MUPAD,,H&E image pretraining,,,,,config_e0ed1867feb5,,model_59fd1ac5f56e,,route_94c33410fd8a,0.524276
current_unmatched_added_or_split,full_2026-07-06__rec_003852,,route_94c33410fd8a,,,,,,,,,,,,,,,,,,,,MUPAD,,image-to-image generation,,,,,config_86891985f771,,model_59fd1ac5f56e,route_5438e8422d2c,0.61431
linked,july_update_2026-07-06__rec_000050,route_19285393f70e,route_f63a340967cb,0.859739,True,True,True,text_role,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.44898,1.0,0.666667,1.0,1.0,0.979866,Qwen3-1.7B and Qwen3-4B,Qwen3-1.7B and Qwen3-4B,Biology text CPT,Biology CPT text,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_0a6978f55289,config_0a6978f55289,model_b8eba3c26c46,model_b8eba3c26c46,,
linked,july_update_2026-07-06__rec_000050,route_54a2a2b6b816,route_e1bb17396093,0.837333,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.772727,0.333333,0.5,0.893617,0.490566,0.171875,"Qwen3-1.7B, Qwen3-4B, and Gemma 4 E2B","Qwen3-1.7B, Qwen3-4B, and Gemma 4 E2B",RNA target-identification prompt,RNA task prompt route,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_2871ef8ef5f3,config_c5a701c45f25,model_ab432decc9aa,model_ab432decc9aa,,
linked,july_update_2026-07-06__rec_000050,route_580b47a1fef7,route_f4b298ad02fb,0.89023,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333,0.610169,1.0,0.736842,0.30198,Qwen3-1.7B and Qwen3-4B,Qwen3-1.7B and Qwen3-4B,DNA pathway prompt,Pathway prompt route,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_751632616ab0,config_751632616ab0,model_b8eba3c26c46,model_b8eba3c26c46,,
linked,july_update_2026-07-06__rec_000050,route_6b19d87b84f0,route_526a80e3bb7b,0.880103,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.657895,1.0,0.478873,1.0,0.884615,0.027397,Qwen3-1.7B and Qwen3-4B-Thinking,Qwen3-1.7B and Qwen3-4B-Thinking,Protein metadata prompt,Protein metadata prompt route,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_04b947e1ebe2,config_04b947e1ebe2,model_a493b5670a18,model_a493b5670a18,,
linked,july_update_2026-07-06__rec_000050,route_ada1a6d9eed0,route_9f035bc3c1c6,0.922659,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.839506,1.0,0.670968,0.893617,0.848485,0.37037,"Qwen3-1.7B, Qwen3-4B, and Gemma 4 E2B","Qwen3-1.7B, Qwen3-4B, and Gemma 4 E2B",TranscriptFormer embedding route,RNA transcriptomic embedding route,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_2871ef8ef5f3,config_c5a701c45f25,model_ab432decc9aa,model_ab432decc9aa,,
linked,july_update_2026-07-06__rec_000050,route_c2525a56b823,route_8974deca3575,0.911561,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333,0.610169,0.755102,0.925373,1.0,Qwen3-1.7B,Qwen3-1.7B,VEP gene/chromosome context prompt,VEP gene/chromosome context route,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_af44afca2ea6,config_9283059da9db,model_ac7794e51425,model_ac7794e51425,,
linked,july_update_2026-07-06__rec_000050,route_efe03b9760b2,route_b1629b0a2392,0.895841,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.464088,0.121212,0.666667,0.682353,Qwen3-1.7B and Qwen3-4B,Qwen3-1.7B and Qwen3-4B,DNA sequence encoder route,Pathway DNA encoder route,primary_one_to_one,high,high_confidence_rewording_or_same_route,config_8d48a7504099,config_751632616ab0,model_b8eba3c26c46,model_b8eba3c26c46,,
linked,july_update_2026-07-06__rec_000050,route_fc8450b40355,route_1deed07c566b,0.917332,True,True,True,text_role,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.884615,0.269841,Qwen3-1.7B and Qwen3-4B-Thinking,Qwen3-1.7B and Qwen3-4B-Thinking,ESM-3 protein embedding route,Protein embedding route,primary_one_to_one,moderate,same_structural_core_with_textual_or_interface_change,config_04b947e1ebe2,config_04b947e1ebe2,model_a493b5670a18,model_a493b5670a18,,
current_unmatched_added_or_split,july_update_2026-07-06__rec_000050,,route_93769abd2260,,,,,,,,,,,,,,,,,,,,Qwen3-1.7B,,VEP DNA input route,,,,,config_9283059da9db,,model_ac7794e51425,route_efe03b9760b2,0.871314
linked,july_update_2026-07-06__rec_000060,route_3a30edb01d35,route_59d07de37bae,0.748857,True,False,True,lifecycle_phase;fusion_topology,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.844444,0.766667,0.62069,0.451613,0.83871,0.316667,CellTosg2Sequence,CellTosg2Sequence,Cell-state metadata prompt fields,Cell-state metadata in prompt,primary_one_to_one,moderate,probable_modified_route,config_769c034c0be8,config_b98b227a684d,model_8b27781d1156,model_8b27781d1156,,
linked,july_update_2026-07-06__rec_000060,route_974fc676ef1c,route_9c4534f3c5a3,0.666193,True,False,True,lifecycle_phase;fusion_topology,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.380952,0.434783,0.421053,0.823529,0.333333,CellTosg2Sequence,CellTosg2Sequence,Drug perturbation metadata prompt fields,Perturbation metadata prompt,primary_one_to_one,moderate,probable_modified_route,config_fa1d0d4d3f3f,config_a51477288467,model_8b27781d1156,model_8b27781d1156,,
linked,july_update_2026-07-06__rec_000060,route_a171832c4a55,route_32f7f6418b4f,0.694934,True,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.702703,0.492308,0.638132,0.291667,0.830769,0.29932,CellTosg2Sequence,CellTosg2Sequence,Biomedical KG virtual-token prefix,Biomedical KG to virtual tokens,primary_one_to_one,moderate,probable_modified_route,config_47892b50ab4d,config_71003106a075,model_8b27781d1156,model_8b27781d1156,,
old_unmatched_removed_or_consolidated,july_update_2026-07-06__rec_000060,route_2133c0163dd9,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Cell Sentence for cell-state annotation,,,,,config_769c034c0be8,,model_8b27781d1156,,route_237ac9359686,0.645049
old_unmatched_removed_or_consolidated,july_update_2026-07-06__rec_000060,route_6bab8cd753ec,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Cell Sentence for drug perturbation prediction,,,,,config_fa1d0d4d3f3f,,model_8b27781d1156,,route_f8d016f6aacd,0.622077
old_unmatched_removed_or_consolidated,july_update_2026-07-06__rec_000060,route_e0d0bfb94e75,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Drug target virtual-token prefix,,,,,config_fa1d0d4d3f3f,,model_8b27781d1156,,route_72245eef6feb,0.645544
current_unmatched_added_or_split,july_update_2026-07-06__rec_000060,,route_065c8bd53fce,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Label-string alignment input,,,,,config_6efefda4295d,,model_8b27781d1156,route_3a30edb01d35,0.513534
current_unmatched_added_or_split,july_update_2026-07-06__rec_000060,,route_0687e285a7ee,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Masked Cell Sentence input,,,,,config_5a979383a857,,model_8b27781d1156,route_6bab8cd753ec,0.532676
current_unmatched_added_or_split,july_update_2026-07-06__rec_000060,,route_1089dd088ca1,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Task B3 disease prediction,,,,,config_e1ed7e5ce494,,model_8b27781d1156,route_6bab8cd753ec,0.547141
current_unmatched_added_or_split,july_update_2026-07-06__rec_000060,,route_1640cf949003,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,HCA test split cell sentence,,,,,config_16d90abf83e6,,model_8b27781d1156,route_2133c0163dd9,0.55059
current_unmatched_added_or_split,july_update_2026-07-06__rec_000060,,route_237ac9359686,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Raw scRNA-seq to Cell Sentence,,,,,config_f866c60e00af,,model_8b27781d1156,route_2133c0163dd9,0.645049
current_unmatched_added_or_split,july_update_2026-07-06__rec_000060,,route_4812cf2c6dd3,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Task instruction prompt,,,,,config_b98b227a684d,,model_8b27781d1156,route_974fc676ef1c,0.466394
current_unmatched_added_or_split,july_update_2026-07-06__rec_000060,,route_4a446a857f1e,,,,,,,,,,,,,,,,,,,,CellTosg2Sequence,,Perturbation meta-labels prompt,,,,,config_f3ec4678f01d,,model_8b27781d1156,route_974fc676ef1c,0.66513
