record_id,old_route_id,current_route_id,score,accepted_by_rule,structural_core_equal,same_model_id,changed_controlled_fields,score_model_name,score_carrier_family,score_carrier_subtype,score_source_modality,score_lifecycle_phase,score_fusion_topology,score_text_role,score_source_object,score_model_visible_form,score_transformation_chain,score_task_or_configuration,score_route_label,score_evidence_quote,old_model_name,current_model_name,old_route_label,current_route_label,old_rank,current_rank,primary_assignment,split_candidate_degree,merge_candidate_degree
june_update_2026-06-10__rec_000148,route_a57660abeefa,route_1fd61cdc95ef,0.500443,False,False,True,carrier_subtype;source_modality;fusion_topology;text_role,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.625,0.571429,0.215385,0.450704,0.518519,0.056872,SciCore-Omics,SciCore-Omics,whole-slide H&E images for H&E-based pathology reasoning,H&E image to zero-shot histopathology classification,2,5,False,1,1
june_update_2026-06-10__rec_000148,route_a57660abeefa,route_2f13a5f5d52d,0.492585,False,False,True,carrier_subtype;source_modality;lifecycle_phase;text_role,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.512821,0.809524,0.176991,0.450704,0.475248,0.129944,SciCore-Omics,SciCore-Omics,whole-slide H&E images for H&E-based pathology reasoning,H&E image patch to gene expression prediction,3,8,False,1,3
june_update_2026-06-10__rec_000148,route_a57660abeefa,route_eb2576517cc5,0.795273,True,False,True,source_modality;lifecycle_phase,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.765957,0.948571,0.597015,0.846847,1.0,SciCore-Omics,SciCore-Omics,whole-slide H&E images for H&E-based pathology reasoning,whole-slide H&E image to case-level pathology reasoning,1,1,True,1,2
june_update_2026-06-10__rec_000148,route_bad6d48a31a5,route_01fead809e1c,0.717995,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.978723,1.0,0.511278,0.583333,0.730769,0.091727,SciCore-Omics,SciCore-Omics,gene expression profiles for gene-text alignment,gene expression profile in stage III tri-modal alignment,2,2,False,1,1
june_update_2026-06-10__rec_000148,route_bad6d48a31a5,route_2abfc684ce18,0.527007,False,False,True,carrier_subtype;source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.978723,0.761905,0.717391,0.369231,0.678571,0.179775,SciCore-Omics,SciCore-Omics,gene expression profiles for gene-text alignment,gene expression profile to generative spatial domain recognition,3,4,False,1,0
june_update_2026-06-10__rec_000148,route_bad6d48a31a5,route_bf7aa611d54c,0.734739,True,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.978723,1.0,0.511278,0.808511,0.873786,0.121597,SciCore-Omics,SciCore-Omics,gene expression profiles for gene-text alignment,gene expression profile to stage II gene-text alignment,1,1,True,1,1
june_update_2026-06-10__rec_000148,route_d34d584a7b4e,route_8b527bbd7b4b,0.599104,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.409091,0.183673,0.594595,0.153846,0.358974,0.176817,SciCore-Omics,SciCore-Omics,local H&E image patches for tri-modal alignment,histopathology image to PathVQA,3,3,False,1,1
june_update_2026-06-10__rec_000148,route_d34d584a7b4e,route_8d99a519d6eb,0.646386,False,False,True,source_modality;lifecycle_phase,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.636364,0.222222,0.658228,0.588235,0.470588,0.121524,SciCore-Omics,SciCore-Omics,local H&E image patches for tri-modal alignment,histology image patch to stage I image-text pretraining,2,3,False,1,2
june_update_2026-06-10__rec_000148,route_d34d584a7b4e,route_b70635dcdd77,0.726691,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.636364,0.222222,0.541667,0.791667,0.712871,0.14715,SciCore-Omics,SciCore-Omics,local H&E image patches for tri-modal alignment,histology image patch in stage III tri-modal alignment,1,2,True,1,3
june_update_2026-06-10__rec_000148,route_d5f0bd287229,route_01fead809e1c,0.732813,True,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.978723,1.0,0.511278,0.791667,0.803571,0.14715,SciCore-Omics,SciCore-Omics,matched gene expression profiles for tri-modal alignment,gene expression profile in stage III tri-modal alignment,1,1,True,1,1
june_update_2026-06-10__rec_000148,route_d5f0bd287229,route_2abfc684ce18,0.521715,False,False,True,carrier_subtype;source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.978723,0.761905,0.717391,0.276923,0.6,0.221782,SciCore-Omics,SciCore-Omics,matched gene expression profiles for tri-modal alignment,gene expression profile to generative spatial domain recognition,3,5,False,1,0
june_update_2026-06-10__rec_000148,route_d5f0bd287229,route_bf7aa611d54c,0.715754,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.978723,1.0,0.511278,0.553191,0.666667,0.121466,SciCore-Omics,SciCore-Omics,matched gene expression profiles for tri-modal alignment,gene expression profile to stage II gene-text alignment,2,2,False,1,1
june_update_2026-06-10__rec_000148,route_f2075cad7c68,route_01fead809e1c,0.480036,False,False,True,carrier_subtype;source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.978723,0.25,0.511278,0.436364,0.614173,0.226415,SciCore-Omics,SciCore-Omics,gene expression profiles for embedding-based spatial domain recognition,gene expression profile in stage III tri-modal alignment,3,6,False,0,1
june_update_2026-06-10__rec_000148,route_f2075cad7c68,route_2abfc684ce18,0.567693,False,False,True,carrier_subtype;source_modality;fusion_topology;text_role,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.978723,0.333333,0.717391,0.305556,0.8,0.18543,SciCore-Omics,SciCore-Omics,gene expression profiles for embedding-based spatial domain recognition,gene expression profile to generative spatial domain recognition,1,3,False,0,0
june_update_2026-06-10__rec_000148,route_f2075cad7c68,route_f4eb22871096,0.542491,False,False,True,carrier_subtype;source_modality;fusion_topology;text_role,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.793103,0.333333,0.717391,0.419355,0.522388,0.178218,SciCore-Omics,SciCore-Omics,gene expression profiles for embedding-based spatial domain recognition,gene expression profile to transcriptome-to-language generation,2,3,False,0,0
june_update_2026-06-10__rec_000152,route_027d705877a4,route_2f7983ac4cee,0.62227,False,False,True,lifecycle_phase;fusion_topology,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.525,0.342857,0.273973,0.1875,0.236842,0.240283,H2O,H2O,Thymus developmental ST prediction,H&E image branch for contrastive alignment,2,2,False,1,1
june_update_2026-06-10__rec_000152,route_027d705877a4,route_3d88753d6312,0.610192,False,False,True,carrier_subtype;lifecycle_phase,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.493506,0.461538,0.272727,0.410596,0.416667,0.163569,H2O,H2O,Thymus developmental ST prediction,H&E to SP prediction with dual decoder,3,5,False,1,4
june_update_2026-06-10__rec_000152,route_027d705877a4,route_49aa3575b33d,0.827012,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.933333,0.815385,0.295302,0.564103,0.635294,1.0,H2O,H2O,Thymus developmental ST prediction,Developmental thymus H&E for temporal ST prediction,1,1,True,1,1
june_update_2026-06-10__rec_000152,route_027d705877a4,route_61505310f0e3,0.475317,False,False,False,lifecycle_phase;fusion_topology,0.139535,1.0,1.0,1.0,0.0,0.0,1.0,0.158416,0.342857,0.256983,0.38835,0.219512,0.254386,H2O,in-house DINO-V2-based histopathology FM,Thymus developmental ST prediction,H&E patches for histopathology image FM training,6,3,False,1,0
june_update_2026-06-10__rec_000152,route_0a29b6e4f331,route_5531f04067d0,0.76437,True,False,True,carrier_subtype,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.836735,1.0,0.580913,0.210526,0.379747,0.034483,scGPT-FT,scGPT-FT,scGPT fine-tuning on ST data,ST gene-expression branch for contrastive alignment,1,1,True,1,1
june_update_2026-06-10__rec_000152,route_2933441a5259,route_2856dcc135f2,0.670303,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.305882,0.375,0.353846,0.347826,0.434783,0.053571,H2O,H2O,HTAPP dual-decoder ST/SP prediction,Serial metastatic lymph node H&E for 3D ST reconstruction,2,2,False,3,4
june_update_2026-06-10__rec_000152,route_2933441a5259,route_3d88753d6312,0.739252,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.307692,0.351351,0.33945,1.0,0.465753,1.0,H2O,H2O,HTAPP dual-decoder ST/SP prediction,H&E to SP prediction with dual decoder,1,1,True,3,4
june_update_2026-06-10__rec_000152,route_2933441a5259,route_45bef80d938d,0.656407,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.229167,0.307692,0.328358,0.377143,0.447368,0.052632,H2O,H2O,HTAPP dual-decoder ST/SP prediction,H&E to ST prediction with spatial context,3,4,False,3,4
june_update_2026-06-10__rec_000152,route_295a1c615aa0,route_2f7983ac4cee,0.603018,False,False,True,source_modality;lifecycle_phase;text_role,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.452381,0.73913,0.375,0.287129,0.428571,0.838235,H2O,H2O,HEST-1k paired H&E-ST contrastive training,H&E image branch for contrastive alignment,1,3,False,0,1
june_update_2026-06-10__rec_000152,route_295a1c615aa0,route_49aa3575b33d,0.454425,False,False,True,source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.212766,0.283019,0.368715,0.25,0.27957,0.309623,H2O,H2O,HEST-1k paired H&E-ST contrastive training,Developmental thymus H&E for temporal ST prediction,3,7,False,0,1
june_update_2026-06-10__rec_000152,route_295a1c615aa0,route_61505310f0e3,0.480391,False,False,False,source_modality;fusion_topology;text_role,0.139535,1.0,1.0,0.0,1.0,0.0,0.0,0.32381,0.73913,0.526316,0.265487,0.4,0.488479,H2O,in-house DINO-V2-based histopathology FM,HEST-1k paired H&E-ST contrastive training,H&E patches for histopathology image FM training,2,2,False,0,0
june_update_2026-06-10__rec_000152,route_799bd78785f1,route_2856dcc135f2,0.658257,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.275862,0.294118,0.32,0.318471,0.449438,0.068966,H2O,H2O,IDCLymphNode external validation,Serial metastatic lymph node H&E for 3D ST reconstruction,3,4,False,3,4
june_update_2026-06-10__rec_000152,route_799bd78785f1,route_3d88753d6312,0.708095,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.567164,0.315789,0.478992,0.294479,0.257143,0.299065,H2O,H2O,IDCLymphNode external validation,H&E to SP prediction with dual decoder,1,3,False,3,4
june_update_2026-06-10__rec_000152,route_799bd78785f1,route_45bef80d938d,0.693455,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.346939,0.528302,0.606335,0.243243,0.246575,0.070968,H2O,H2O,IDCLymphNode external validation,H&E to ST prediction with spatial context,2,1,True,3,4
june_update_2026-06-10__rec_000152,route_7b8e6536c4e7,route_2f7983ac4cee,0.559608,False,False,False,source_modality;text_role,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.333333,0.73913,0.4,0.171123,0.356164,0.140704,H2O-ccRCC,H2O,H2O-ccRCC benchmark fine-tuning,H&E image branch for contrastive alignment,1,6,False,0,1
june_update_2026-06-10__rec_000152,route_a051f187593e,route_2856dcc135f2,0.787904,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.807692,0.862069,0.671533,0.212121,0.604167,0.122449,H2O,H2O,OpenST serial-section ST reconstruction,Serial metastatic lymph node H&E for 3D ST reconstruction,1,1,True,3,4
june_update_2026-06-10__rec_000152,route_a051f187593e,route_3d88753d6312,0.686333,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.428571,0.333333,0.284444,0.347826,0.441558,0.275556,H2O,H2O,OpenST serial-section ST reconstruction,H&E to SP prediction with dual decoder,2,4,False,3,4
june_update_2026-06-10__rec_000152,route_a051f187593e,route_45bef80d938d,0.665769,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.382609,0.229167,0.278846,0.341463,0.5,0.055556,H2O,H2O,OpenST serial-section ST reconstruction,H&E to ST prediction with spatial context,3,3,False,3,4
june_update_2026-06-10__rec_000152,route_a2679d194781,route_2856dcc135f2,0.665885,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.341463,0.268293,0.32,0.393064,0.431818,0.028037,H2O,H2O,HEST-1k benchmark ST prediction,Serial metastatic lymph node H&E for 3D ST reconstruction,3,3,False,3,4
june_update_2026-06-10__rec_000152,route_a2679d194781,route_3d88753d6312,0.7279,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.612903,0.333333,0.478992,0.379888,0.463768,0.364532,H2O,H2O,HEST-1k benchmark ST prediction,H&E to SP prediction with dual decoder,1,2,False,3,4
june_update_2026-06-10__rec_000152,route_a2679d194781,route_45bef80d938d,0.688683,True,False,True,lifecycle_phase,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.365591,0.383333,0.606335,0.182927,0.472222,0.055556,H2O,H2O,HEST-1k benchmark ST prediction,H&E to ST prediction with spatial context,2,2,False,3,4
june_update_2026-06-10__rec_000152,route_a2679d194781,route_49aa3575b33d,0.622062,False,False,True,carrier_subtype;lifecycle_phase,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.64,0.248062,0.372414,0.283019,0.487805,0.326087,H2O,H2O,HEST-1k benchmark ST prediction,Developmental thymus H&E for temporal ST prediction,4,3,False,3,1
june_update_2026-06-10__rec_000152,route_a4cf3abb41b5,route_2f7983ac4cee,0.68073,True,False,True,lifecycle_phase;fusion_topology,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.578313,0.73913,0.323077,0.469945,0.47619,0.229885,H2O,H2O,H&E patch pretraining,H&E image branch for contrastive alignment,1,1,False,1,1
june_update_2026-06-10__rec_000152,route_a4cf3abb41b5,route_49aa3575b33d,0.636042,False,False,True,lifecycle_phase;fusion_topology,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.623656,0.283019,0.360902,0.202899,0.388889,0.107937,H2O,H2O,H&E patch pretraining,Developmental thymus H&E for temporal ST prediction,3,2,False,1,1
june_update_2026-06-10__rec_000152,route_a4cf3abb41b5,route_61505310f0e3,0.679917,False,True,False,fusion_topology,0.139535,1.0,1.0,1.0,1.0,0.0,1.0,0.461538,0.73913,0.650307,1.0,0.57971,0.293515,H2O,in-house DINO-V2-based histopathology FM,H&E patch pretraining,H&E patches for histopathology image FM training,2,1,False,1,0
june_update_2026-06-10__rec_000152,route_f372eacc36d3,route_2f7983ac4cee,0.576762,False,False,False,source_modality;text_role,0.545455,1.0,1.0,0.0,1.0,1.0,0.0,0.378947,0.73913,0.4,0.182796,0.361111,0.266667,H2O-PRAD,H2O,H2O-PRAD benchmark fine-tuning,H&E image branch for contrastive alignment,1,4,False,0,1
june_update_2026-06-10__rec_000194,route_14d4750d999c,route_2828f4dfe3f3,0.734451,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.407407,1.0,0.669323,1.0,0.419355,0.903226,Bio-BLIP,Bio-BLIP,Bio-BLIP DNA embedding route,AlphaGenome embeddings to Bio-BLIP,1,1,True,3,3
june_update_2026-06-10__rec_000194,route_14d4750d999c,route_58874dee1f0f,0.539543,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.407407,0.333333,0.607143,0.318182,0.337349,0.21978,Bio-BLIP,Bio-BLIP,Bio-BLIP DNA embedding route,AlphaGenome embeddings to Bio-BLIP Stage 1 DNA Q-former,4,1,False,3,0
june_update_2026-06-10__rec_000194,route_14d4750d999c,route_5ab21f81834c,0.518142,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.27451,0.333333,0.504505,0.318182,0.395062,0.21978,Bio-BLIP,Bio-BLIP,Bio-BLIP DNA embedding route,ESM-2 embeddings to Bio-BLIP Stage 1 Protein Q-former,6,3,False,3,0
june_update_2026-06-10__rec_000194,route_14d4750d999c,route_e09961882576,0.701385,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.313253,1.0,0.607287,1.0,0.45614,0.44,Bio-BLIP,Bio-BLIP,Bio-BLIP DNA embedding route,GenePT embeddings to Bio-BLIP,2,3,False,3,3
june_update_2026-06-10__rec_000194,route_14d4750d999c,route_fc3883ca9463,0.700255,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.27451,1.0,0.578313,1.0,0.464286,0.572581,Bio-BLIP,Bio-BLIP,Bio-BLIP DNA embedding route,ESM-2 embeddings to Bio-BLIP,3,3,False,3,3
june_update_2026-06-10__rec_000194,route_14d4750d999c,route_fdca8e3fdb99,0.527446,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.313253,0.333333,0.536364,0.318182,0.35443,0.310881,Bio-BLIP,Bio-BLIP,Bio-BLIP DNA embedding route,GenePT embeddings to Bio-BLIP Stage 1 Gene Q-former,5,3,False,3,0
june_update_2026-06-10__rec_000194,route_5314e7068f89,route_2828f4dfe3f3,0.706605,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.367816,1.0,0.58498,1.0,0.473684,0.432692,Bio-BLIP,Bio-BLIP,Bio-BLIP gene-neighborhood embedding route,AlphaGenome embeddings to Bio-BLIP,3,2,False,3,3
june_update_2026-06-10__rec_000194,route_5314e7068f89,route_58874dee1f0f,0.531236,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.367816,0.333333,0.513274,0.318182,0.391753,0.254335,Bio-BLIP,Bio-BLIP,Bio-BLIP gene-neighborhood embedding route,AlphaGenome embeddings to Bio-BLIP Stage 1 DNA Q-former,5,2,False,3,0
june_update_2026-06-10__rec_000194,route_5314e7068f89,route_5ab21f81834c,0.528966,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.37037,0.333333,0.5,0.318182,0.336842,0.254335,Bio-BLIP,Bio-BLIP,Bio-BLIP gene-neighborhood embedding route,ESM-2 embeddings to Bio-BLIP Stage 1 Protein Q-former,6,2,False,3,0
june_update_2026-06-10__rec_000194,route_5314e7068f89,route_e09961882576,0.741232,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.483871,1.0,0.64257,1.0,0.450704,0.866667,Bio-BLIP,Bio-BLIP,Bio-BLIP gene-neighborhood embedding route,GenePT embeddings to Bio-BLIP,1,2,True,3,3
june_update_2026-06-10__rec_000194,route_5314e7068f89,route_fc3883ca9463,0.706835,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.37037,1.0,0.573705,1.0,0.371429,0.527197,Bio-BLIP,Bio-BLIP,Bio-BLIP gene-neighborhood embedding route,ESM-2 embeddings to Bio-BLIP,2,2,False,3,3
june_update_2026-06-10__rec_000194,route_5314e7068f89,route_fdca8e3fdb99,0.552113,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.483871,0.333333,0.576577,0.318182,0.365591,0.336957,Bio-BLIP,Bio-BLIP,Bio-BLIP gene-neighborhood embedding route,GenePT embeddings to Bio-BLIP Stage 1 Gene Q-former,4,2,False,3,0
june_update_2026-06-10__rec_000194,route_bb2386b2e166,route_2828f4dfe3f3,0.702848,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.266667,1.0,0.60241,1.0,0.453333,0.626984,Bio-BLIP,Bio-BLIP,Bio-BLIP protein-sequence embedding route,AlphaGenome embeddings to Bio-BLIP,3,3,False,3,3
june_update_2026-06-10__rec_000194,route_bb2386b2e166,route_58874dee1f0f,0.516704,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.266667,0.333333,0.531532,0.318182,0.375,0.175115,Bio-BLIP,Bio-BLIP,Bio-BLIP protein-sequence embedding route,AlphaGenome embeddings to Bio-BLIP Stage 1 DNA Q-former,6,3,False,3,0
june_update_2026-06-10__rec_000194,route_bb2386b2e166,route_5ab21f81834c,0.553914,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.545455,0.333333,0.6,0.318182,0.340426,0.175115,Bio-BLIP,Bio-BLIP,Bio-BLIP protein-sequence embedding route,ESM-2 embeddings to Bio-BLIP Stage 1 Protein Q-former,5,1,False,3,0
june_update_2026-06-10__rec_000194,route_bb2386b2e166,route_e09961882576,0.747359,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.675,1.0,0.595918,1.0,0.428571,0.544681,Bio-BLIP,Bio-BLIP,Bio-BLIP protein-sequence embedding route,GenePT embeddings to Bio-BLIP,2,1,False,3,3
june_update_2026-06-10__rec_000194,route_bb2386b2e166,route_fc3883ca9463,0.749703,True,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.545455,1.0,0.663968,1.0,0.376812,0.911661,Bio-BLIP,Bio-BLIP,Bio-BLIP protein-sequence embedding route,ESM-2 embeddings to Bio-BLIP,1,1,True,3,3
june_update_2026-06-10__rec_000194,route_bb2386b2e166,route_fdca8e3fdb99,0.561844,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.675,0.333333,0.522936,0.318182,0.347826,0.114035,Bio-BLIP,Bio-BLIP,Bio-BLIP protein-sequence embedding route,GenePT embeddings to Bio-BLIP Stage 1 Gene Q-former,4,1,False,3,0
june_update_2026-06-10__rec_000246,route_3505368d0307,route_1812bd19fe75,0.727842,True,False,True,source_modality;text_role,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6875,1.0,0.792271,0.171429,0.654545,0.291892,OmicsLM,OmicsLM,single-sample omics embedding,Projected omics embeddings,1,1,True,1,1
june_update_2026-06-10__rec_000246,route_3505368d0307,route_93f3142beaf4,0.572757,False,False,True,source_modality;lifecycle_phase;text_role,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.685714,0.447761,0.222222,0.276423,0.610169,0.036145,OmicsLM,OmicsLM,single-sample omics embedding,GEO-OmicsQA matched embeddings,2,1,False,1,0
june_update_2026-06-10__rec_000246,route_36d130dc281b,route_3a777c044617,0.605481,False,False,True,carrier_subtype;text_role,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.305556,0.62069,0.313043,0.232558,0.179104,0.16129,OmicsLM,OmicsLM,standardized conversational omics prompt scaffold,Gene-symbol tokens,4,1,False,1,0
june_update_2026-06-10__rec_000246,route_36d130dc281b,route_505d12bcf3e7,0.618386,False,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.293333,0.255319,0.157895,0.268657,0.289157,0.053846,OmicsLM,OmicsLM,standardized conversational omics prompt scaffold,Cell-line genomics and annotations,3,3,False,1,1
june_update_2026-06-10__rec_000246,route_36d130dc281b,route_6190abf45a70,0.774581,True,False,True,carrier_subtype,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.461538,1.0,0.375,1.0,0.605263,0.619718,OmicsLM,OmicsLM,standardized conversational omics prompt scaffold,Conversational text prompts,1,1,True,1,1
june_update_2026-06-10__rec_000246,route_36d130dc281b,route_7ed0c41103cf,0.618712,False,False,True,carrier_subtype,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.273973,0.018957,0.350515,0.235294,0.373333,0.175182,OmicsLM,OmicsLM,standardized conversational omics prompt scaffold,Sample description prompts,2,1,False,1,0
june_update_2026-06-10__rec_000246,route_36d130dc281b,route_e07beedf4bef,0.530174,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.191489,0.3125,0.303571,0.271429,0.315789,0.025641,OmicsLM,OmicsLM,standardized conversational omics prompt scaffold,Protein QA and localization,6,3,False,1,0
june_update_2026-06-10__rec_000246,route_36d130dc281b,route_e4dd0a63096f,0.565454,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.365854,0.244898,0.282828,0.152941,0.181818,0.037736,OmicsLM,OmicsLM,standardized conversational omics prompt scaffold,Biological network reasoning,5,2,False,1,0
june_update_2026-06-10__rec_000246,route_4271c0c597d0,route_3a777c044617,0.526402,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.313725,0.62069,0.387097,0.09009,0.297872,0.369231,OmicsLM,OmicsLM,protein knowledge prompt text,Gene-symbol tokens,6,2,False,1,0
june_update_2026-06-10__rec_000246,route_4271c0c597d0,route_505d12bcf3e7,0.651828,True,False,True,source_modality,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.555556,0.255319,0.272727,0.27673,0.126984,0.013812,OmicsLM,OmicsLM,protein knowledge prompt text,Cell-line genomics and annotations,1,1,True,1,1
june_update_2026-06-10__rec_000246,route_4271c0c597d0,route_6190abf45a70,0.605987,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.385965,1.0,0.115385,0.33121,0.392857,0.33121,OmicsLM,OmicsLM,protein knowledge prompt text,Conversational text prompts,3,2,False,1,1
june_update_2026-06-10__rec_000246,route_4271c0c597d0,route_7ed0c41103cf,0.531209,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.269231,0.018957,0.291971,0.319444,0.436364,0.201835,OmicsLM,OmicsLM,protein knowledge prompt text,Sample description prompts,5,2,False,1,0
june_update_2026-06-10__rec_000246,route_4271c0c597d0,route_e07beedf4bef,0.61084,False,False,True,carrier_subtype;source_modality,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.657534,0.3125,0.486842,0.4,0.428571,0.078125,OmicsLM,OmicsLM,protein knowledge prompt text,Protein QA and localization,2,1,False,1,0
june_update_2026-06-10__rec_000246,route_4271c0c597d0,route_e4dd0a63096f,0.536933,False,False,True,source_modality;fusion_topology,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.131148,0.244898,0.230216,0.215385,0.175439,0.047619,OmicsLM,OmicsLM,protein knowledge prompt text,Biological network reasoning,4,3,False,1,0
june_update_2026-06-10__rec_000246,route_608e3d7c9879,route_1812bd19fe75,0.604584,False,False,True,source_modality;fusion_topology;text_role,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.48,0.675676,0.374332,0.426966,0.666667,0.303371,OmicsLM,OmicsLM,multi-sample omics embedding,Projected omics embeddings,1,2,False,0,1
june_update_2026-06-10__rec_000246,route_608e3d7c9879,route_93f3142beaf4,0.501667,False,False,True,source_modality;lifecycle_phase;fusion_topology;text_role,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.351648,0.338028,0.46729,0.586207,0.060976,OmicsLM,OmicsLM,multi-sample omics embedding,GEO-OmicsQA matched embeddings,2,2,False,0,0
june_update_2026-06-10__rec_000246,route_fcffd62ef4f3,route_3a777c044617,0.519228,False,False,True,carrier_subtype;source_modality;text_role,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.338983,0.62069,0.220339,0.282609,0.188679,0.247191,OmicsLM,OmicsLM,pathway graph reasoning prompt text,Gene-symbol tokens,6,3,False,0,0
