cluster_id,title,doi,preprint_doi,pmid,arxiv_id,url,year,venue,abstract,sources,deepseek_current_rep1,deepseek_current_rep2,gpt_oss_current_rep1,gpt_oss_current_rep2,nemotron_current_rep1
2819,Reliability-based cleaning of noisy training labels with inductive conformal prediction in multi-modal biomedical data mining,,,,,,2023.0,,"Accurately labeling biomedical data presents a challenge. Traditional semi-supervised learning methods often under-utilize available unlabeled data. To address this, we propose a novel reliability-based training data cleaning method employing inductive conformal prediction (ICP). This method capitalizes on a small set of accurately labeled training data and leverages ICP-calculated reliability metrics to rectify mislabeled data and outliers within vast quantities of noisy training data. The efficacy of the method is validated across three classification tasks within distinct modalities: filtering drug-induced-liver-injury (DILI) literature with title and abstract, predicting ICU admission of COVID-19 patients through CT radiomics and electronic health records, and subtyping breast cancer using RNA-sequencing data. Varying levels of noise to the training labels were introduced through label permutation. Results show significant enhancements in classification performance: accuracy enhancement in 86 out of 96 DILI experiments (up to 11.4%), AUROC and AUPRC enhancements in all 48 COVID-19 experiments (up to 23.8% and 69.8%), and accuracy and macro-average F1 score improvements in 47 out of 48 RNA-sequencing experiments (up to 74.6% and 89.0%). Our method offers the potential to substantially boost classification performance in multi-modal biomedical machine learning tasks. Importantly, it accomplishes this without necessitating an excessive volume of meticulously curated training data.",['biorxiv_medrxiv'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE
2821,Spatial proteo-transcriptomic profiling reveals the molecular landscape of borderline ovarian tumors and their invasive progression,10.1101/2023.11.13.23298409,,,,,2023.0,,"Serous borderline tumors (SBT) are epithelial neoplastic lesions of the ovaries that commonly have a good prognosis. In 10-15% of cases, however, SBT will recur as low-grade serous cancer (LGSC), which is deeply invasive and responds poorly to current standard chemotherapy 1,2,3 . While genetic alterations suggest a common origin, the transition from SBT to LGSC remains poorly understood 4 . Here, we integrate spatial proteomics 5 with spatial transcriptomics to elucidate the evolution from SBT to LGSC and its corresponding metastasis at the molecular level in both the stroma and the tumor. We show that the transition of SBT to LGSC occurs in the epithelial compartment through an intermediary stage with micropapillary features (SBT-MP), which involves a gradual increase in MAPK signaling. A distinct subset of proteins and transcripts was associated with the transition to invasive tumor growth, including the neuronal splicing factor NOVA2, which was limited to expression in LGSC and its corresponding metastasis. An integrative pathway analysis exposed aberrant molecular signaling of tumor cells supported by alterations in angiogenesis and inflammation in the tumor microenvironment. Integration of spatial transcriptomics and proteomics followed by knockdown of the most altered genes or pharmaceutical inhibition of the most relevant targets confirmed their functional significance in regulating key features of invasiveness. Combining cell-type resolved spatial proteomics and transcriptomics allowed us to elucidate the sequence of tumorigenesis from SBT to LGSC. The approach presented here is a blueprint to systematically elucidate mechanisms of tumorigenesis and find novel treatment strategies.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,UNCERTAIN
2825,MiroSCOPE: An AI-driven digital pathology platform for annotating functional tissue units,10.1101/2025.07.11.664228,,,,,2025.0,,"Cancer tissue analysis in digital pathology is typically conducted across different spatial scales, ranging from high-resolution cell-level modeling to lower-resolution tile-based assessments. However, these perspectives often overlook the structural organization of functional tissue units (FTUs), the small, repeating structures which are crucial to tissue function and key factors during pathological assessment. The incorporation of FTU information is hindered by the need for detailed manual annotations, which are costly and time-consuming to obtain. While artificial intelligence (AI)-based solutions hold great promise to accelerate this process, there is currently no comprehensive workflow for building the large, annotated cohorts required. To remove these roadblocks and advance the development of more interpretable approaches, we developed MiroSCOPE, an end-to-end AI-assisted platform for annotating FTUs at scale, built on QuPath. MiroSCOPE integrates a fine-tunable multiclass segmentation model and curation-specific usability features to enable a human-in-the-loop system that accelerates AI annotation by a pathologist. The system is used to efficiently annotate over 71,900 FTUs on 184 prostate cancer hematoxylin and eosin (H&E)-stained tissue samples and demonstrates ready translation to breast cancer. Furthermore, we publicly release a dataset named Miro-120, consisting of 120 prostate cancer H&E with 30,568 annotations, which can be used by the community as a high-quality resource for FTU-level machine learning aims. In summary, MiroSCOPE provides an adaptable AI-driven platform for annotating functional tissue units, facilitating the use of structural information in digital pathology analyses.",['biorxiv_medrxiv'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE
2826,"Predicting gene expression from histone marks using chromatin deep learning models depends on histone mark function, regulatory distance and cellular states",10.1101/2024.03.29.587323,,,,,2024.0,,"To understand the complex relationship between histone mark activity and gene expression, recent advances have used in silico predictions based on large-scale machine learning models. However, these approaches have omitted key contributing factors like cell state, histone mark function or distal effects, that impact the relationship, limiting their findings. Moreover, downstream use of these models for new biological insight is lacking. Here, we present the most comprehensive study of this relationship to date - investigating seven histone marks, in eleven cell types, across a diverse range of cell states. We used convolutional and attention-based models to predict transcription from histone mark activity at promoters and distal regulatory elements. Our work shows that histone mark function, genomic distance and cellular states collectively influence a histone mark’s relationship with transcription. We found that no individual histone mark is consistently the strongest predictor of gene expression across all genomic and cellular contexts. This highlights the need to consider all three factors when determining the effect of histone mark activity on transcriptional state. Furthermore, we conducted in silico histone mark perturbation assays, uncovering functional and disease related loci and highlighting frameworks for the use of chromatin deep learning models to uncover new biological insight. Graphical abstract",['biorxiv_medrxiv'],EXCLUDE,UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE
2833,AI coupled to pharmacometric modelling to tailor malaria and tuberculosis treatment in Africa,10.1101/2024.11.07.24316884,,,,,2024.0,,"Africa’s vast genetic diversity poses challenges for optimising drug treatments in the continent, which is exacerbated by the fact that drug discovery and development efforts have historically been performed outside Africa. This has led to suboptimal therapeutic outcomes in African populations and overall scarcity of relevant pharmacogenetic data, including characteristic genotypes as well as drugs prescribed in the continent to treat infectious diseases. Here, we propose a general approach to identify drug-gene pairs with potential pharmacogenetic interest. Furthermore, we delve deeper into the analysis of malaria and tuberculosis therapies, many of which remain uncharacterised from a pharmacogenetic perspective. Our pipeline leverages artificial intelligence and the latest advances in knowledge embedding techniques to exploit currently available biomedical data and subsequently prioritise pharmacogenes for each drug. Predicted pharmacogenes are then incorporated into pharmacometric modelling to hypothesise which ones might be of clinical interest, and which dose adjustments could be made to provide better treatment outcomes for the African population.",['biorxiv_medrxiv'],EXCLUDE,UNCERTAIN,EXCLUDE,EXCLUDE,UNCERTAIN
2837,A nanopathology pipeline for clinical research across scales using human tissue,10.1101/2025.08.29.25334660,,,,,2025.0,,"Most human tissue collected in clinic for diagnosis of pathology is formalin fixed and paraffin embedded or snap frozen, both of which destroy ultrastructure, making them unsuitable for clinical research requiring high resolution imaging. For diagnosis of some pathologies, most commonly renal and ciliopathies, a portion of the tissue is preserved optimally for ultrastructural imaging using electron microscopy (EM), but molecular antigenicity is masked. To resolve this incompatibility, we propose a protocol for fixation of human tissue in the clinic in EM-grade formaldehyde in phosphate buffer, which stabilises tissue for at least a year and preserves both ultrastructure and molecular antigenicity. To leverage this tissue for clinical research, we developed a new ‘nanopathology’ pipeline and applied it to study intravascular immune cells in kidney biopsies from patients with a transplant. In contrast to routine diagnostic practice, which images only a few percent of the whole biopsy in 2D, the nanopathology pipeline images the microstructure of the entire biopsy with X-rays using high throughput tomography (HiTT), assigns identity to immune cells using non-permeabilisation immunolabelling and confocal fluorescence microscopy of 60 µm-thick slices in regions of interest (ROIs; glomeruli and peritubular capillaries), and then images those ROIs using volume EM, specifically serial block face scanning EM. Multimodal registration of all imaging datasets into the same virtual 3D space enables extraction of nanoscale features from patient tissue that had previously only been observed in in vitro or animal models. The established nanopathology pipeline could be optimised for application to clinical research investigating a range of pathologies in the future, and with sufficient speed-up could also find application in next generation diagnostic pathways.",['biorxiv_medrxiv'],UNCERTAIN,EXCLUDE,UNCERTAIN,EXCLUDE,EXCLUDE
2838,Current limitations in predicting mRNA translation with deep learning models,10.1101/2024.01.18.576214,,,,,2024.0,,"Background The design of nucleotide sequences with defined properties is long-standing problem in bioengineering. An important application is protein expression, be it in the context of research or the production of mRNA vaccines. The rate of protein synthesis depends on the 5’ untranslated region (5’UTR) of the mRNAs, and recently, deep learning models were proposed to predict the translation output of mRNAs from the 5’UTR sequence. At the same time, large data sets of endogenous and reporter mRNA translation have become available. Results In this study we use complementary data obtained in two different cell types to assess the accuracy and generality of currently available models of translation. We find that while performing well on the data sets on which they were trained, deep learning models do not generalize well to other data sets, in particular of endogenous mRNAs, which differ in many properties from reporter constructs. Conclusions These differences limit the ability of deep learning models to uncover mechanisms of translation control and to predict the impact of genetic variation. We suggest directions that combine high-throughput measurements and machine learning to unravel mechanisms of translation control and improve construct design.",['biorxiv_medrxiv'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE
2842,A deep learning-based drug repurposing screening and validation for anti-SARS-CoV-2 compounds by targeting the cell entry mechanism,10.1101/2023.06.03.543589,,,,,2023.0,,"The recent outbreak of Corona Virus Disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has been a severe threat to the global public health and economy, however, effective drugs to treat COVID-19 are still lacking. Here, we employ a deep learning-based drug repositioning strategy to systematically screen potential anti-SARS-CoV-2 drug candidates that target the cell entry mechanism of SARS-CoV-2 virus from 2,635 FDA-approved drugs and 1,062 active ingredients from Traditional Chinese Medicine herbs. In silico molecular docking analysis validates the interactions between the top compounds and host receptors or viral spike proteins. Using a SARS-CoV-2 pseudovirus system, we further identify several drug candidates including Fostamatinib, Linagliptin, Lysergol and Sophoridine that can effectively block the cell entry of SARS-CoV-2 variants into human lung cells even at a nanomolar scale. These efforts not only illuminate the feasibility of applying deep learning-based drug repositioning for antiviral agents by targeting a specified mechanism, but also provide a valuable resource of promising drug candidates or lead compounds to treat COVID-19.",['biorxiv_medrxiv'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,UNCERTAIN
2846,Antigen-specific CD4+ T cells exhibit distinct transcriptional phenotypes in the lymph node and blood following vaccination in humans,10.21203/rs.3.rs-3304466/v1,,,,,2023.0,,"Abstract SARS-CoV-2 infection and mRNA vaccination induce robust CD4+ T cell responses that are critical for the development of protective immunity. Here, we evaluated spike-specific CD4+ T cells in the blood and draining lymph node (dLN) of human subjects following BNT162b2 mRNA vaccination using single-cell transcriptomics. We analyze multiple spike-specific CD4+ T cell clonotypes, including novel clonotypes we define here using Trex, a new deep learning-based reverse epitope mapping method integrating single-cell T cell receptor (TCR) sequencing and transcriptomics to predict antigen-specificity. Human dLN spike-specific T follicular helper cells (TFH) exhibited distinct phenotypes, including germinal center (GC)-TFH and IL-10+ TFH, that varied over time during the GC response. Paired TCR clonotype analysis revealed tissue-specific segregation of circulating and dLN clonotypes, despite numerous spike-specific clonotypes in each compartment. Analysis of a separate SARS-CoV-2 infection cohort revealed circulating spike-specific CD4+ T cell profiles distinct from those found following BNT162b2 vaccination. Our findings provide an atlas of human antigen-specific CD4+ T cell transcriptional phenotypes in the dLN and blood following vaccination or infection.",['biorxiv_medrxiv'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE
2847,Nucleotide dependency analysis of DNA language models reveals genomic functional elements,10.1101/2024.07.27.605418,,,,,2024.0,,"Deciphering how nucleotides in genomes encode regulatory instructions and molecular machines is a long-standing goal in biology. DNA language models (LMs) implicitly capture functional elements and their organization from genomic sequences alone by modeling probabilities of each nucleotide given its sequence context. However, using DNA LMs for discovering functional genomic elements has been challenging due to the lack of interpretable methods. Here, we introduce nucleotide dependencies which quantify how nucleotide substitutions at one genomic position affect the probabilities of nucleotides at other positions. We generated genome-wide maps of pairwise nucleotide dependencies within kilobase ranges for animal, fungal, and bacterial species. We show that nucleotide dependencies indicate deleteriousness of human genetic variants more effectively than sequence alignment and DNA LM reconstruction. Regulatory elements appear as dense blocks in dependency maps, enabling the systematic identification of transcription factor binding sites as accurately as models trained on experimental binding data. Nucleotide dependencies also highlight bases in contact within RNA structures, including pseudoknots and tertiary structure contacts, with remarkable accuracy. This led to the discovery of four novel, experimentally validated RNA structures in Escherichia coli. Finally, using dependency maps, we reveal critical limitations of several DNA LM architectures and training sequence selection strategies by benchmarking and visual diagnosis. Altogether, nucleotide dependency analysis opens a new avenue for discovering and studying functional elements and their interactions in genomes.",['biorxiv_medrxiv'],EXCLUDE,EXCLUDE,EXCLUDE,UNCERTAIN,EXCLUDE
2848,Disturbed trophoblast transition links preeclampsia progression from placenta to the maternal syndrome,10.1101/2022.10.10.511539,,,,,2022.0,,"Summary Pre-eclampsia (PE) is a syndrome that affects multiple organ systems and is the most severe hypertensive disorder in pregnancy. It frequently leads to preterm delivery, maternal and fetal morbidity and mortality and life-long complications 1 . We currently lack efficient screening tools 2, 3 and early therapies 4, 5 to address PE. To investigate the early stages of early onset PE, and identify candidate markers and pathways, we performed spatio-temporal multi-omics profiling of human PE placentae and healthy controls and validated targets in early gestation in a longitudinal clinical cohort. We used a single-nuclei RNA-seq approach combined with spatial proteo- and transcriptomics and mechanistic in vitro signalling analyses to bridge the gap from late pregnancy disease to early pregnancy pathomechanisms. We discovered a key disruption in villous trophoblast differentiation, which is driven by the increase of transcriptional coactivator p300, that ultimately ends with a senescence-associated secretory phenotype (SASP) of trophoblasts. We found a significant increase in the senescence marker activin A in preeclamptic maternal serum in early gestation, before the development of clinical symptoms, indicating a translation of the placental syndrome to the maternal side. Our work describes a new disease progression, starting with a disturbed transition in villous trophoblast differentiation. Our study identifies potential pathophysiology-relevant biomarkers for the early diagnosis of the disease as well as possible targets for interventions, which would be crucial steps toward protecting the mother and child from gestational mortality and morbidity and an increased risk of cardiovascular disease later in life.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN
2850,Innate cortical gradients constrain cross-modal plasticity,10.21203/rs.3.rs-7442112/v1,,,,,2025.0,,"Abstract Innate cortical organisation and postnatal sensory experience interact dynamically to shape the functional architecture of the human brain. Using naturalistic stimulation, functional gradient analyses, and comparative approaches in congenitally blind, congenitally deaf, and typically developed individuals, we investigated how intrinsic hierarchical structures and sensory experiences influence cortical organisation. Our findings demonstrate that the principal functional gradients spanning from unimodal sensory to transmodal association cortices are consistently preserved across all groups, suggesting a robust genetically determined cortical scaffold. Nonetheless, congenital sensory deprivation selectively reshapes the geometry of modality-specific gradients, characterised by reduced functional differentiation within sensory-deprived cortical regions. These geometric contractions promote experience-driven plastic reorganization, enabling deprived sensory areas to establish enhanced functional connectivity with transmodal and non-deprived sensory cortices. Critically, this reorganisation aligns systematically with pre-existing cortical gradients, highlighting intrinsic hierarchical constraints that guide experience-dependent plasticity. Moreover, sensory-deprived regions exhibiting heightened connectivity actively engage in processing structured perceptual information from intact modalities, reflecting specific feature-driven cross-modal adaptations. Collectively, these results underscore a fundamental duality in cortical organisation: innate hierarchical principles impose constraints on cortical architecture, while sensory experience drives adaptive refinement, demonstrating the brain’s intrinsic capacity for flexible functional reconfiguration in response to sensory deprivation.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN
2864,Human SARS-CoV-2 challenge resolves local and systemic response dynamics,10.1101/2023.04.13.23288227,,,,,2023.0,,"The COVID-19 pandemic is an ongoing global health threat, yet our understanding of the cellular disease dynamics remains limited. In our unique COVID-19 human challenge study we used single cell genomics of nasopharyngeal swabs and blood to temporally resolve abortive, transient and sustained infections in 16 seronegative individuals challenged with preAlpha-SARS-CoV-2. Our analyses revealed rapid changes in cell type proportions and dozens of highly dynamic cellular response states in epithelial and immune cells associated with specific timepoints or infection status. We observed that the interferon response in blood precedes the nasopharynx, and that nasopharyngeal immune infiltration occurred early in transient but later in sustained infection, and thus correlated with preventing sustained infection. Ciliated cells showed an acute response phase, upregulated MHC class II while infected, and were most permissive for viral replication, whilst nasal T cells and macrophages were infected non-productively. We resolve 54 T cell states, including acutely activated T cells that clonally expanded while carrying convergent SARS-CoV-2 motifs. Our novel computational pipeline (Cell2TCR) identifies activated antigen-responding clonotype groups and motifs in any dataset. Together, we show that our detailed time series data ( covid19cellatlas.org ) can serve as a “Rosetta stone” for the epithelial and immune cell responses, and reveals early dynamic responses associated with protection from infection.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE
2872,Beyond Reorganization: Intrinsic cortical hierarchies constrain experience-dependent plasticity in sensory-deprived humans,10.1101/2025.06.19.660510,,,,,2025.0,,"Innate cortical organisation and postnatal sensory experience interact dynamically to shape the functional architecture of the human brain. Using naturalistic stimulation, functional gradient analyses, and comparative approaches in congenitally blind, congenitally deaf, and typically developed individuals, we investigated how intrinsic hierarchical structures and sensory experiences influence cortical organisation. Our findings demonstrate that the principal functional gradients spanning from unimodal sensory to transmodal association cortices are consistently preserved across all groups, suggesting a robust genetically determined cortical scaffold. Nonetheless, congenital sensory deprivation selectively reshapes the geometry of modality-specific gradients, characterised by reduced functional differentiation within sensory-deprived cortical regions. These geometric contractions promote experience-driven plastic reorganization, enabling deprived sensory areas to establish enhanced functional connectivity with transmodal and non-deprived sensory cortices. Critically, this reorganisation aligns systematically with pre-existing cortical gradients, highlighting intrinsic hierarchical constraints that guide experience-dependent plasticity. Moreover, sensory-deprived regions exhibiting heightened connectivity actively engage in processing structured perceptual information from intact modalities, reflecting specific feature-driven cross-modal adaptations. Collectively, these results underscore a fundamental duality in cortical organisation: innate hierarchical principles impose constraints on cortical architecture, while sensory experience drives adaptive refinement, demonstrating the brain's intrinsic capacity for flexible functional reconfiguration in response to sensory deprivation.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN,EXCLUDE
2873,Single-cell approach dissecting<i>agr</i>quorum sensing dynamics in<i>Staphylococcus aureus</i>,10.1101/2024.02.27.582246,,,,,2024.0,,"Staphylococcus aureus both colonizes humans and causes severe virulent infections. Virulence is regulated by the agr quorum sensing system and its autoinducing peptide (AIP), with dynamics at the single-cell level across four agr -types – each defined by distinct AIP sequences and capable of cross-inhibition – remaining elusive. Employing microfluidics, time-lapse microscopy, and deep-learning image analysis, we uncovered significant differences in AIP sensitivity among agr -types. We observed bimodal agr activation, attributed to intergenerational phenotypic stability and influenced by AIP concentration. Upon AIP stimulation, agr-III showed AIP insensitivity, while agr-II exhibited increased sensitivity and prolonged generation time. Beyond expected cross-inhibition of agr-I by heterologous AIP-II and -III, the presumably cross-activating AIP-IV also inhibited agr-I . Community interactions across different agr -type pairings revealed four main patterns: stable or switched dominance, and delayed or stable dual activation, influenced by community characteristics. These insights underscore the potential of personalized treatment strategies considering virulence and genetic diversity.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE
2880,A blood atlas of COVID-19 defines hallmarks of disease severity and specificity,10.1101/2021.05.11.21256877,,,,,2021.0,,"Summary Treatment of severe COVID-19 is currently limited by clinical heterogeneity and incomplete understanding of potentially druggable immune mediators of disease. To advance this, we present a comprehensive multi-omic blood atlas in patients with varying COVID-19 severity and compare with influenza, sepsis and healthy volunteers. We identify immune signatures and correlates of host response. Hallmarks of disease severity revealed cells, their inflammatory mediators and networks as potential therapeutic targets, including progenitor cells and specific myeloid and lymphocyte subsets, features of the immune repertoire, acute phase response, metabolism and coagulation. Persisting immune activation involving AP-1/p38MAPK was a specific feature of COVID-19. The plasma proteome enabled sub-phenotyping into patient clusters, predictive of severity and outcome. Tensor and matrix decomposition of the overall dataset revealed feature groupings linked with disease severity and specificity. Our systems-based integrative approach and blood atlas will inform future drug development, clinical trial design and personalised medicine approaches for COVID-19.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,EXCLUDE,UNCERTAIN,EXCLUDE
2881,HCR-Proxy resolves site-specific proximal RNA proteomes at subcompartmental nanoscale resolution,10.1101/2025.05.30.656369,,,,,2025.0,,"ABSTRACT The spatial organization of RNA condensates is fundamental for understanding of basic cellular functions, but may also provide pivotal insights into diseases. One of the major challenges to understanding the role of condensates is the lack of technologies to map condensate-scale protein architecture at subcompartmental or nanoscale resolution. To address this, we introduce HCR-Proxy, a proximity labelling technique that couples Hybridization Chain Reaction (HCR)-based signal amplification with in situ proximity biotinylation (Proxy), enabling proteomic profiling of RNA-proximal proteomes at subcompartmental resolution. We benchmarked HCR-Proxy using nascent pre-rRNA targets to investigate the distinct proteomic signatures of the nucleolar subcompartments and to uncover a spatial logic of protein partitioning shaped by RNA sequence. Our results demonstrate HCR-Proxy’s ability to provide spatially-resolved maps of RNA interactomes within the nucleolus, offering new insights into the molecular organisation and compartmentalisation of condensates. This subcompartment-specific nucleolar proteome profiling enabled integration with deep learning frameworks, which effectively confirmed a sequence-encoded basis for protein partitioning across nested condensate subcompartments, characterised by antagonistic gradients in charge, length, and RNA-binding domains. HCR-Proxy thus provides a scalable platform for spatially resolved RNA interactome discovery, bridging transcript localisation with proteomic context in native cellular environments. GRAPHICAL ABSTRACT Bullet points - HCR-Proxy enables the first nanoscale-resolution mapping of RNA-proximal proteomes in situ . - HCR-Proxy establishes a broadly applicable modular platform for spatially resolved RNA– interactomics. - Subcompartmental proteomes are resolved across nucleolar subdomains by targeting specific pre-rRNA regions. - Deep learning confirms a sequence-encoded logic of protein partitioning within condensate subcompartments.",['biorxiv_medrxiv'],UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE,EXCLUDE
2890,Predictors and determinants of public trust in AI and software as a medical device for healthcare in UK: Evidence from the RADIANT Voices Study,10.21203/rs.3.rs-8759109/v1,,,,,2026.0,,"Abstract Objective To identify sociodemographic, experiential and attitudinal determinants of public trust in artificial intelligence (AI) and software as a medical device (SaMD) in UK healthcare, focusing on trust in AI-assisted clinical decision-making under human oversight. Design Cross-sectional online survey with prespecified outcomes. Setting United Kingdom; data collected online 3 October-7 November 2025. Participants A community sample of 1,468 adults (mean age 44.8 year; 49.8% female). Prior AI use was common (79.4%). eHealth literacy was measured using eight-item eHEALS scale (α = 0.91). Main outcome measures Primary outcome was trust in AI-assisted clinical decision-making (5-point-scale). Secondary outcomes included the within-person trust gap between AI-assisted and AI-only decisions, governance preferences, accountability for AI-related harm, and trust in regulators and developers. Results Trust was strongly contingent on human oversight. High trust was reported by 62.7% for AI-assisted decisions (mean 3.63, SD 0.95) but by only 10.5% for AI-only decisions (mean 2.15, SD 1.01), yielding a mean within-person trust gap of 1.47 points. Almost all participants (95.2%) preferred a health and care professional as the final decision-maker. Support for governance was high: 92.2% wanted disclosure whenever AI is used, 83.4% opposed unsupervised AI advice, and 79.4% supported stronger regulation. Higher trust in AI-assisted decisions was independently associated with prior AI use, higher eHealth literacy and older age. Conclusions Public confidence in healthcare AI is conditional. Trust is higher when clinicians retain accountability, AI use is transparently disclosed, and performance claims are evidence-based, underscoring the need to embed disclosure, human oversight and robust governance in AI/SaMD deployment.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN
2891,Automated evaluation of single-cell reference atlas mappings enables the identification of disease-associated cell states,10.1101/2025.05.23.655749,,,,,2025.0,,"The rise of single-cell atlases has opened up the use of reference atlases as a comprehensive healthy control for the study of disease. A key step for using atlases is the mapping of “query” disease or perturbed datasets onto a healthy reference atlas, which allows for comparison of the query to healthy controls and thereby the identification of perturbation-specific transcriptional cell states. However, the mapping success, i.e. the extent to which these mappings correctly reflect biological similarities and differences between query and reference, varies with e.g. experimental confounders in the data (dissociation protocol, single-cell assay) or the mapping method used, and cannot be predicted in advance. Moreover, an unsuccessful mapping can result in falsely reporting technical artifacts as disease or perturbation-specific cellular changes and in overlooking true altered states. Here, we present MapQC, a method that quantifies query-to-reference mapping success by leveraging the information present in the reference embedding. Specifically, MapQC tests the presence of remaining batch effect in the embedding after mapping by comparing inter-sample distances in the healthy reference itself to distance of query control samples to the reference. Similarly, it tests whether disease or perturbation-specific variation has been retained during mapping by testing whether query perturbed samples are more distant to the reference than reference samples are from each other. We apply MapQC to lung and endometrial query datasets, including data of idiopathic pulmonary fibrosis and Asherman Syndrome, mapped to large-scale healthy references. We show that MapQC correctly distinguishes successful mappings from unsuccessful ones where data visualization techniques such as UMAP can be deceiving, and that mapQC outperforms integration metrics often re-purposed for mapping qualitycontrol. Moreover, only mappings that MapQC identified as successful result in the correct identification of cell state changes specific to disease. Taken together, MapQC provides a critical quality-control metric for a more reliable, robust, and accurate use of reference atlases to study disease.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,EXCLUDE
2895,Semi-automated navigation for efficient targeting of electron tomography to regions of interest in volume correlative light and electron microscopy,10.1101/2024.11.29.626074,,,,,2024.0,,"Electron microscopy is essential for the quantitative study of synaptic ultrastructure. At present, the correlation of functional and structural properties of the same synapse is extremely challenging. We introduce a novel integrated workflow designed to simplify sample navigation across spatial scales, allowing the identification of individual synapses from optical microscopy mouse brain image stacks that can be targeted for analysis using electron tomography imaging. We developed a software which has a function to register multimodal images using a novel segmentation-based image registration algorithm as well as a function to visualize all the registration results. Using our newly designed software we streamline mapping of high-resolution optical imaging onto reference maps using blood vessels as endogenous fiducial marks. Further we demonstrate significant improvements on the ultramicrotomy stage of volume Correlative Light and Electron Microscopy (vCLEM) workflows, providing real time guidance to targeted trimming to match previously acquired Regions Of Interest (ROIs), and reliable estimates of cutting depth relative to ROI, based on fluorescence imaging of TEM ready ultrathin sections. Using this workflow, we successfully targeted TEM tomography to the proximal axonal region containing the Axon Initial Segment identified using fluorescent light microscopy.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,EXCLUDE,EXCLUDE,UNCERTAIN
2899,Sex-specific disease association and genetic architecture of retinal vascular traits,10.21203/rs.3.rs-7472272/v1,10.1101/2025.07.16.665150,,,,2025.0,,"Abstract Sex as a biological variable (SABV) remains underemphasized in biomedical research, despite its well-established impact on disease prevalence, progression, and genetic architecture. Here, we investigated sex differences in retinal vascular phenotypes, which are emerging as non-invasive biomarkers for ocular, cardiovascular, and neurodegenerative diseases. We used both interaction and sex-stratified analyses in disease association and genome-wide association studies (GWAS), including the X chromosome. Our analyses revealed sex-specific differences in associations between retinal traits, cardiometabolic risk factors, and disease outcomes. Several phenotypes showed prognostic value for mortality and cardiovascular endpoints, predominantly in one sex, illustrating the limitations of sex-agnostic analyses. Genetic analyses revealed differences in genetic architectures, with females exhibiting higher heritability and a greater number of associated loci, as well as sex-specific trait-gene associations. Notably, we report the first genetic association on the X chromosome for retinal vascular phenotypes. These findings suggest sex-differential genetic and environmental contributions to microvascular morphology, possibly reflecting divergent biological pathways and risk profiles. Our study underscores the necessity of integrating SABV and sex-aware approaches in genetic and prognostic research to advance precision medicine and improve tailored risk stratification.",['biorxiv_medrxiv'],UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN,EXCLUDE
